reporting_date,country,country_code,product_category,growth_scale,new_users,users_base,pct_of_users_purchase,orders,revenue_eur,return_rate
2024-01-22,Belgium,BE,"Hair Loss",0.15,0,0,0.25,0,0.0,0.12
2024-01-22,Germany,DE,"Hair Loss",0.15,1,769,0.2,154,19827.5,0.04
2024-01-22,Netherlands,NL,"Hair Loss",0.15,0,613,0.17,104,12740.0,0.02
2024-01-22,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,2,764,0.23,176,12672.0,0.05
2024-01-22,Belgium,BE,"Skin Care",0.15,0,0,0.22,0,0.0,0.1
2024-01-22,Germany,DE,"Skin Care",0.15,1,764,0.17,130,10627.5,0.03
2024-01-22,Netherlands,NL,"Skin Care",0.15,1,604,0.19,115,8021.25,0.02
2024-01-22,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,4,2808,0.17,477,109710.0,0.05
2024-01-22,Belgium,BE,"Weight Loss",0.15,1,721,0.2,144,33840.0,0.1
2024-01-22,Germany,DE,"Weight Loss",0.15,4,2829,0.24,679,171447.5,0.05
2024-01-22,Netherlands,NL,"Weight Loss",0.15,2,1460,0.16,234,52650.0,0.02
2024-01-22,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,1105,0.19,210,2866.5,0.03
2024-01-22,Belgium,BE,"Vitamins and supplements",0.15,0,194,0.16,31,441.75,0.14
2024-01-22,Germany,DE,"Vitamins and supplements",0.15,1,1100,0.16,176,2692.8,0.03
2024-01-22,Netherlands,NL,"Vitamins and supplements",0.15,1,752,0.25,188,2594.4,0.04
2024-01-22,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,1754,0.15,263,2031.675,0.04
2024-01-22,Belgium,BE,"First aid supplies",0.15,0,493,0.16,79,598.425,0.13
2024-01-22,Germany,DE,"First aid supplies",0.15,3,1751,0.25,438,3350.7,0.04
2024-01-22,Netherlands,NL,"First aid supplies",0.15,1,780,0.2,156,1263.6,0.04
2024-01-22,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,1101,0.18,198,11870.1,0.05
2024-01-22,Belgium,BE,"Home health care equipment",0.15,0,168,0.21,35,1982.75,0.15
2024-01-22,Germany,DE,"Home health care equipment",0.15,1,1095,0.17,186,10025.4,0.05
2024-01-22,Netherlands,NL,"Home health care equipment",0.15,1,752,0.17,128,7462.4,0.02
2024-01-23,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,765,0.17,130,16250.0,0.05
2024-01-23,Belgium,BE,"Hair Loss",0.15,0,0,0.16,0,0.0,0.14
2024-01-23,Germany,DE,"Hair Loss",0.15,1,770,0.18,139,18591.25,0.04
2024-01-23,Netherlands,NL,"Hair Loss",0.15,1,614,0.17,104,14170.0,0.04
2024-01-23,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,765,0.15,115,9487.5,0.04
2024-01-23,Belgium,BE,"Skin Care",0.15,0,0,0.19,0,0.0,0.1
2024-01-23,Germany,DE,"Skin Care",0.15,1,765,0.25,191,13465.5,0.05
2024-01-23,Netherlands,NL,"Skin Care",0.15,1,605,0.25,151,10419.0,0.03
2024-01-23,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,5,2813,0.24,675,173812.5,0.04
2024-01-23,Belgium,BE,"Weight Loss",0.15,1,722,0.23,166,40670.0,0.11
2024-01-23,Germany,DE,"Weight Loss",0.15,3,2832,0.19,538,134500.0,0.04
2024-01-23,Netherlands,NL,"Weight Loss",0.15,2,1462,0.18,263,60490.0,0.03
2024-01-23,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,2,1107,0.15,166,2365.5,0.05
2024-01-23,Belgium,BE,"Vitamins and supplements",0.15,0,194,0.18,35,577.5,0.1
2024-01-23,Germany,DE,"Vitamins and supplements",0.15,2,1102,0.21,231,3742.2,0.04
2024-01-23,Netherlands,NL,"Vitamins and supplements",0.15,1,753,0.16,120,1800.0,0.02
2024-01-23,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,1756,0.2,351,2632.5,0.03
2024-01-23,Belgium,BE,"First aid supplies",0.15,1,494,0.17,84,585.9,0.13
2024-01-23,Germany,DE,"First aid supplies",0.15,2,1753,0.17,298,2078.55,0.05
2024-01-23,Netherlands,NL,"First aid supplies",0.15,1,781,0.16,125,984.375,0.02
2024-01-23,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,1102,0.2,220,11858.0,0.03
2024-01-23,Belgium,BE,"Home health care equipment",0.15,0,168,0.18,30,1798.5,0.14
2024-01-23,Germany,DE,"Home health care equipment",0.15,2,1097,0.21,230,12903.0,0.03
2024-01-23,Netherlands,NL,"Home health care equipment",0.15,1,753,0.2,151,8138.9,0.04
2024-01-24,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,766,0.15,115,13800.0,0.05
2024-01-24,Belgium,BE,"Hair Loss",0.15,0,0,0.16,0,0.0,0.13
2024-01-24,Germany,DE,"Hair Loss",0.15,1,771,0.22,170,19125.0,0.03
2024-01-24,Netherlands,NL,"Hair Loss",0.15,1,615,0.23,141,17977.5,0.04
2024-01-24,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,766,0.21,161,10867.5,0.03
2024-01-24,Belgium,BE,"Skin Care",0.15,0,0,0.17,0,0.0,0.1
2024-01-24,Germany,DE,"Skin Care",0.15,1,766,0.19,146,11607.0,0.05
2024-01-24,Netherlands,NL,"Skin Care",0.15,1,606,0.25,152,11970.0,0.02
2024-01-24,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,3,2816,0.23,648,171720.0,0.05
2024-01-24,Belgium,BE,"Weight Loss",0.15,1,723,0.25,181,47060.0,0.13
2024-01-24,Germany,DE,"Weight Loss",0.15,4,2836,0.18,510,123675.0,0.05
2024-01-24,Netherlands,NL,"Weight Loss",0.15,2,1464,0.17,249,59137.5,0.04
2024-01-24,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,1108,0.23,255,3557.25,0.03
2024-01-24,Belgium,BE,"Vitamins and supplements",0.15,0,194,0.2,39,555.75,0.13
2024-01-24,Germany,DE,"Vitamins and supplements",0.15,1,1103,0.24,265,4332.75,0.05
2024-01-24,Netherlands,NL,"Vitamins and supplements",0.15,1,754,0.24,181,2524.95,0.03
2024-01-24,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,1758,0.19,334,2730.45,0.04
2024-01-24,Belgium,BE,"First aid supplies",0.15,1,495,0.17,84,642.6,0.15
2024-01-24,Germany,DE,"First aid supplies",0.15,2,1755,0.17,298,2190.3,0.05
2024-01-24,Netherlands,NL,"First aid supplies",0.15,1,782,0.25,196,1411.2,0.04
2024-01-24,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,1103,0.15,165,9982.5,0.04
2024-01-24,Belgium,BE,"Home health care equipment",0.15,0,168,0.22,37,2035.0,0.11
2024-01-24,Germany,DE,"Home health care equipment",0.15,2,1099,0.22,242,12245.2,0.05
2024-01-24,Netherlands,NL,"Home health care equipment",0.15,1,754,0.25,189,11226.6,0.02
2024-01-25,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,767,0.21,161,19320.0,0.05
2024-01-25,Belgium,BE,"Hair Loss",0.15,0,0,0.21,0,0.0,0.11
2024-01-25,Germany,DE,"Hair Loss",0.15,1,772,0.21,162,20250.0,0.05
2024-01-25,Netherlands,NL,"Hair Loss",0.15,1,616,0.17,105,12600.0,0.04
2024-01-25,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,767,0.24,184,15180.0,0.04
2024-01-25,Belgium,BE,"Skin Care",0.15,0,0,0.19,0,0.0,0.15
2024-01-25,Germany,DE,"Skin Care",0.15,1,767,0.25,192,14688.0,0.04
2024-01-25,Netherlands,NL,"Skin Care",0.15,1,607,0.22,134,10552.5,0.04
2024-01-25,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,3,2819,0.17,479,129330.0,0.04
2024-01-25,Belgium,BE,"Weight Loss",0.15,1,724,0.25,181,47965.0,0.11
2024-01-25,Germany,DE,"Weight Loss",0.15,3,2839,0.25,710,173950.0,0.05
2024-01-25,Netherlands,NL,"Weight Loss",0.15,2,1466,0.16,235,54637.5,0.03
2024-01-25,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,2,1110,0.25,278,3836.4,0.03
2024-01-25,Belgium,BE,"Vitamins and supplements",0.15,0,194,0.23,45,634.5,0.1
2024-01-25,Germany,DE,"Vitamins and supplements",0.15,2,1105,0.22,243,3900.15,0.03
2024-01-25,Netherlands,NL,"Vitamins and supplements",0.15,1,755,0.17,128,2073.6,0.03
2024-01-25,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,3,1761,0.21,370,2747.25,0.03
2024-01-25,Belgium,BE,"First aid supplies",0.15,0,495,0.15,74,521.7,0.13
2024-01-25,Germany,DE,"First aid supplies",0.15,2,1757,0.23,404,3181.5,0.05
2024-01-25,Netherlands,NL,"First aid supplies",0.15,1,783,0.22,172,1406.1,0.04
2024-01-25,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,1104,0.25,276,16546.2,0.04
2024-01-25,Belgium,BE,"Home health care equipment",0.15,0,168,0.21,35,2021.25,0.1
2024-01-25,Germany,DE,"Home health care equipment",0.15,1,1100,0.15,165,9982.5,0.04
2024-01-25,Netherlands,NL,"Home health care equipment",0.15,1,755,0.19,143,7471.75,0.02
2024-01-26,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,768,0.25,192,26400.0,0.04
2024-01-26,Belgium,BE,"Hair Loss",0.15,0,0,0.2,0,0.0,0.11
2024-01-26,Germany,DE,"Hair Loss",0.15,1,773,0.21,162,20857.5,0.03
2024-01-26,Netherlands,NL,"Hair Loss",0.15,1,617,0.16,99,13241.25,0.03
2024-01-26,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,768,0.25,192,14976.0,0.03
2024-01-26,Belgium,BE,"Skin Care",0.15,0,0,0.2,0,0.0,0.12
2024-01-26,Germany,DE,"Skin Care",0.15,1,768,0.21,161,11471.25,0.05
2024-01-26,Netherlands,NL,"Skin Care",0.15,1,608,0.25,152,11628.0,0.03
2024-01-26,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,5,2824,0.16,452,124300.0,0.03
2024-01-26,Belgium,BE,"Weight Loss",0.15,1,725,0.24,174,39150.0,0.15
2024-01-26,Germany,DE,"Weight Loss",0.15,5,2844,0.17,483,129202.5,0.04
2024-01-26,Netherlands,NL,"Weight Loss",0.15,2,1468,0.15,220,57200.0,0.02
2024-01-26,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,1111,0.16,178,2910.3,0.04
2024-01-26,Belgium,BE,"Vitamins and supplements",0.15,0,194,0.2,39,631.8,0.1
2024-01-26,Germany,DE,"Vitamins and supplements",0.15,2,1107,0.25,277,4030.35,0.05
2024-01-26,Netherlands,NL,"Vitamins and supplements",0.15,1,756,0.17,129,2051.1,0.02
2024-01-26,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,1763,0.16,282,2093.85,0.04
2024-01-26,Belgium,BE,"First aid supplies",0.15,0,495,0.21,104,772.2,0.14
2024-01-26,Germany,DE,"First aid supplies",0.15,2,1759,0.21,369,2878.2,0.05
2024-01-26,Netherlands,NL,"First aid supplies",0.15,1,784,0.15,118,929.25,0.02
2024-01-26,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,2,1106,0.18,199,11492.25,0.03
2024-01-26,Belgium,BE,"Home health care equipment",0.15,1,169,0.18,30,1551.0,0.13
2024-01-26,Germany,DE,"Home health care equipment",0.15,1,1101,0.18,198,11870.1,0.03
2024-01-26,Netherlands,NL,"Home health care equipment",0.15,1,756,0.21,159,9094.8,0.04
2024-01-27,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,769,0.21,161,18313.75,0.03
2024-01-27,Belgium,BE,"Hair Loss",0.15,0,0,0.25,0,0.0,0.12
2024-01-27,Germany,DE,"Hair Loss",0.15,1,774,0.25,194,24492.5,0.03
2024-01-27,Netherlands,NL,"Hair Loss",0.15,0,617,0.25,154,17517.5,0.04
2024-01-27,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,769,0.23,177,12080.25,0.05
2024-01-27,Belgium,BE,"Skin Care",0.15,0,0,0.24,0,0.0,0.13
2024-01-27,Germany,DE,"Skin Care",0.15,1,769,0.3,231,17671.5,0.03
2024-01-27,Netherlands,NL,"Skin Care",0.15,1,609,0.25,152,11970.0,0.04
2024-01-27,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,4,2828,0.23,650,170625.0,0.03
2024-01-27,Belgium,BE,"Weight Loss",0.15,1,726,0.25,182,41405.0,0.12
2024-01-27,Germany,DE,"Weight Loss",0.15,4,2848,0.22,627,152047.5,0.05
2024-01-27,Netherlands,NL,"Weight Loss",0.15,2,1470,0.25,368,91080.0,0.03
2024-01-27,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,1112,0.3,334,5460.9,0.03
2024-01-27,Belgium,BE,"Vitamins and supplements",0.15,0,194,0.25,49,801.15,0.15
2024-01-27,Germany,DE,"Vitamins and supplements",0.15,1,1108,0.23,255,3710.25,0.03
2024-01-27,Netherlands,NL,"Vitamins and supplements",0.15,1,757,0.2,151,2083.8,0.03
2024-01-27,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,1765,0.21,371,2977.275,0.05
2024-01-27,Belgium,BE,"First aid supplies",0.15,0,495,0.2,99,757.35,0.1
2024-01-27,Germany,DE,"First aid supplies",0.15,2,1761,0.24,423,2982.15,0.05
2024-01-27,Netherlands,NL,"First aid supplies",0.15,1,785,0.26,204,1392.3,0.02
2024-01-27,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,2,1108,0.29,321,18537.75,0.03
2024-01-27,Belgium,BE,"Home health care equipment",0.15,0,169,0.22,37,1872.2,0.12
2024-01-27,Germany,DE,"Home health care equipment",0.15,2,1103,0.23,254,14109.7,0.03
2024-01-27,Netherlands,NL,"Home health care equipment",0.15,1,757,0.2,151,8886.35,0.02
2024-01-28,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,770,0.23,177,24337.5,0.05
2024-01-28,Belgium,BE,"Hair Loss",0.15,0,0,0.17,0,0.0,0.14
2024-01-28,Germany,DE,"Hair Loss",0.15,1,775,0.16,124,16740.0,0.05
2024-01-28,Netherlands,NL,"Hair Loss",0.15,1,618,0.15,93,11392.5,0.04
2024-01-28,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,770,0.23,177,13540.5,0.05
2024-01-28,Belgium,BE,"Skin Care",0.15,0,0,0.19,0,0.0,0.12
2024-01-28,Germany,DE,"Skin Care",0.15,1,770,0.18,139,9799.5,0.04
2024-01-28,Netherlands,NL,"Skin Care",0.15,1,610,0.22,134,9547.5,0.04
2024-01-28,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,2,2830,0.19,538,134500.0,0.03
2024-01-28,Belgium,BE,"Weight Loss",0.15,1,727,0.17,124,30380.0,0.11
2024-01-28,Germany,DE,"Weight Loss",0.15,4,2852,0.17,485,118825.0,0.05
2024-01-28,Netherlands,NL,"Weight Loss",0.15,2,1472,0.2,294,77910.0,0.03
2024-01-28,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,2,1114,0.24,267,4325.4,0.04
2024-01-28,Belgium,BE,"Vitamins and supplements",0.15,0,194,0.17,33,480.15,0.12
2024-01-28,Germany,DE,"Vitamins and supplements",0.15,1,1109,0.15,166,2265.9,0.04
2024-01-28,Netherlands,NL,"Vitamins and supplements",0.15,1,758,0.17,129,1741.5,0.04
2024-01-28,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,1767,0.16,283,2186.175,0.04
2024-01-28,Belgium,BE,"First aid supplies",0.15,1,496,0.21,104,826.8,0.15
2024-01-28,Germany,DE,"First aid supplies",0.15,2,1763,0.25,441,3373.65,0.03
2024-01-28,Netherlands,NL,"First aid supplies",0.15,1,786,0.16,126,992.25,0.02
2024-01-28,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,2,1110,0.17,189,10395.0,0.05
2024-01-28,Belgium,BE,"Home health care equipment",0.15,0,169,0.17,29,1547.15,0.13
2024-01-28,Germany,DE,"Home health care equipment",0.15,1,1104,0.25,276,15939.0,0.03
2024-01-28,Netherlands,NL,"Home health care equipment",0.15,1,758,0.19,144,8157.6,0.04
2024-01-29,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,771,0.21,162,21262.5,0.05
2024-01-29,Belgium,BE,"Hair Loss",0.15,0,0,0.19,0,0.0,0.13
2024-01-29,Germany,DE,"Hair Loss",0.15,1,776,0.19,147,18926.25,0.04
2024-01-29,Netherlands,NL,"Hair Loss",0.15,1,619,0.18,111,12765.0,0.02
2024-01-29,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,771,0.21,162,11785.5,0.03
2024-01-29,Belgium,BE,"Skin Care",0.15,0,0,0.18,0,0.0,0.13
2024-01-29,Germany,DE,"Skin Care",0.15,1,771,0.16,123,8487.0,0.04
2024-01-29,Netherlands,NL,"Skin Care",0.15,1,611,0.21,128,8832.0,0.03
2024-01-29,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,5,2835,0.23,652,148330.0,0.03
2024-01-29,Belgium,BE,"Weight Loss",0.15,1,728,0.21,153,34425.0,0.12
2024-01-29,Germany,DE,"Weight Loss",0.15,4,2856,0.24,685,186662.5,0.03
2024-01-29,Netherlands,NL,"Weight Loss",0.15,2,1474,0.23,339,93225.0,0.02
2024-01-29,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,1115,0.25,279,3850.2,0.04
2024-01-29,Belgium,BE,"Vitamins and supplements",0.15,0,194,0.2,39,643.5,0.11
2024-01-29,Germany,DE,"Vitamins and supplements",0.15,1,1110,0.24,266,4229.4,0.04
2024-01-29,Netherlands,NL,"Vitamins and supplements",0.15,1,759,0.19,144,2052.0,0.03
2024-01-29,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,3,1770,0.17,301,2392.95,0.05
2024-01-29,Belgium,BE,"First aid supplies",0.15,1,497,0.16,80,612.0,0.1
2024-01-29,Germany,DE,"First aid supplies",0.15,2,1765,0.21,371,2838.15,0.05
2024-01-29,Netherlands,NL,"First aid supplies",0.15,1,787,0.18,142,969.15,0.02
2024-01-29,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,2,1112,0.22,245,14553.0,0.04
2024-01-29,Belgium,BE,"Home health care equipment",0.15,1,170,0.25,43,2317.7,0.1
2024-01-29,Germany,DE,"Home health care equipment",0.15,2,1106,0.17,188,9926.4,0.05
2024-01-29,Netherlands,NL,"Home health care equipment",0.15,1,759,0.21,159,9094.8,0.04
2024-01-30,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,772,0.23,178,24030.0,0.03
2024-01-30,Belgium,BE,"Hair Loss",0.15,0,0,0.16,0,0.0,0.14
2024-01-30,Germany,DE,"Hair Loss",0.15,1,777,0.18,140,18725.0,0.05
2024-01-30,Netherlands,NL,"Hair Loss",0.15,1,620,0.22,136,17000.0,0.03
2024-01-30,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,772,0.23,178,14284.5,0.03
2024-01-30,Belgium,BE,"Skin Care",0.15,0,0,0.17,0,0.0,0.11
2024-01-30,Germany,DE,"Skin Care",0.15,1,772,0.19,147,10363.5,0.04
2024-01-30,Netherlands,NL,"Skin Care",0.15,1,612,0.19,116,7917.0,0.03
2024-01-30,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,3,2838,0.16,454,111230.0,0.04
2024-01-30,Belgium,BE,"Weight Loss",0.15,1,729,0.15,109,28612.5,0.1
2024-01-30,Germany,DE,"Weight Loss",0.15,5,2861,0.23,658,169435.0,0.03
2024-01-30,Netherlands,NL,"Weight Loss",0.15,2,1476,0.25,369,96862.5,0.03
2024-01-30,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,2,1117,0.23,257,3700.8,0.05
2024-01-30,Belgium,BE,"Vitamins and supplements",0.15,0,194,0.25,49,712.95,0.12
2024-01-30,Germany,DE,"Vitamins and supplements",0.15,2,1112,0.19,211,3259.95,0.05
2024-01-30,Netherlands,NL,"Vitamins and supplements",0.15,1,760,0.24,182,2893.8,0.04
2024-01-30,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,3,1773,0.16,284,1980.9,0.05
2024-01-30,Belgium,BE,"First aid supplies",0.15,1,498,0.16,80,606.0,0.11
2024-01-30,Germany,DE,"First aid supplies",0.15,2,1767,0.19,336,2469.6,0.04
2024-01-30,Netherlands,NL,"First aid supplies",0.15,1,788,0.25,197,1403.625,0.03
2024-01-30,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,1113,0.22,245,13879.25,0.04
2024-01-30,Belgium,BE,"Home health care equipment",0.15,0,170,0.18,31,1858.45,0.14
2024-01-30,Germany,DE,"Home health care equipment",0.15,2,1108,0.18,199,9850.5,0.05
2024-01-30,Netherlands,NL,"Home health care equipment",0.15,1,760,0.18,137,7761.05,0.03
2024-01-31,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,773,0.15,116,14500.0,0.03
2024-01-31,Belgium,BE,"Hair Loss",0.15,0,0,0.19,0,0.0,0.11
2024-01-31,Germany,DE,"Hair Loss",0.15,1,778,0.23,179,21256.25,0.03
2024-01-31,Netherlands,NL,"Hair Loss",0.15,1,621,0.2,124,15345.0,0.04
2024-01-31,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,773,0.22,170,13005.0,0.04
2024-01-31,Belgium,BE,"Skin Care",0.15,0,0,0.25,0,0.0,0.14
2024-01-31,Germany,DE,"Skin Care",0.15,2,774,0.19,147,11796.75,0.03
2024-01-31,Netherlands,NL,"Skin Care",0.15,1,613,0.21,129,10352.25,0.02
2024-01-31,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,3,2841,0.22,625,145312.5,0.04
2024-01-31,Belgium,BE,"Weight Loss",0.15,1,730,0.22,161,38237.5,0.15
2024-01-31,Germany,DE,"Weight Loss",0.15,5,2866,0.25,717,195382.5,0.04
2024-01-31,Netherlands,NL,"Weight Loss",0.15,2,1478,0.17,251,57730.0,0.04
2024-01-31,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,1,1118,0.15,168,2494.8,0.05
2024-01-31,Belgium,BE,"Vitamins and supplements",0.15,0,194,0.15,29,421.95,0.13
2024-01-31,Germany,DE,"Vitamins and supplements",0.15,2,1114,0.18,201,3256.2,0.05
2024-01-31,Netherlands,NL,"Vitamins and supplements",0.15,1,761,0.21,160,2160.0,0.02
2024-01-31,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,2,1775,0.21,373,2769.525,0.05
2024-01-31,Belgium,BE,"First aid supplies",0.15,1,499,0.22,110,775.5,0.1
2024-01-31,Germany,DE,"First aid supplies",0.15,2,1769,0.25,442,3513.9,0.05
2024-01-31,Netherlands,NL,"First aid supplies",0.15,1,789,0.19,150,1023.75,0.03
2024-01-31,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,1,1114,0.21,234,13899.6,0.03
2024-01-31,Belgium,BE,"Home health care equipment",0.15,0,170,0.21,36,1960.2,0.11
2024-01-31,Germany,DE,"Home health care equipment",0.15,1,1109,0.15,166,9130.0,0.05
2024-01-31,Netherlands,NL,"Home health care equipment",0.15,1,761,0.2,152,8276.4,0.02
2024-02-01,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,774,0.19,147,19293.75,0.03
2024-02-01,Belgium,BE,"Hair Loss",0.15,0,0,0.22,0,0.0,0.12
2024-02-01,Germany,DE,"Hair Loss",0.15,1,779,0.18,140,16800.0,0.05
2024-02-01,Netherlands,NL,"Hair Loss",0.15,1,622,0.21,131,16375.0,0.03
2024-02-01,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,774,0.15,116,8004.0,0.05
2024-02-01,Belgium,BE,"Skin Care",0.15,0,0,0.19,0,0.0,0.1
2024-02-01,Germany,DE,"Skin Care",0.15,1,775,0.21,163,12958.5,0.04
2024-02-01,Netherlands,NL,"Skin Care",0.15,1,614,0.23,141,9623.25,0.03
2024-02-01,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,3,2844,0.2,569,135137.5,0.04
2024-02-01,Belgium,BE,"Weight Loss",0.15,1,731,0.18,132,35310.0,0.11
2024-02-01,Germany,DE,"Weight Loss",0.15,3,2869,0.24,689,173972.5,0.04
2024-02-01,Netherlands,NL,"Weight Loss",0.15,2,1480,0.17,252,62370.0,0.04
2024-02-01,"United Kingdom of Great Britain and Northern Ireland",GB,"Vitamins and supplements",0.15,2,1120,0.19,213,2875.5,0.04
2024-02-01,Belgium,BE,"Vitamins and supplements",0.15,0,194,0.25,49,786.45,0.11
2024-02-01,Germany,DE,"Vitamins and supplements",0.15,1,1115,0.17,190,2593.5,0.05
2024-02-01,Netherlands,NL,"Vitamins and supplements",0.15,1,762,0.19,145,2001.0,0.03
2024-02-01,"United Kingdom of Great Britain and Northern Ireland",GB,"First aid supplies",0.15,3,1778,0.22,391,3108.45,0.04
2024-02-01,Belgium,BE,"First aid supplies",0.15,0,499,0.15,75,573.75,0.15
2024-02-01,Germany,DE,"First aid supplies",0.15,2,1771,0.17,301,2144.625,0.05
2024-02-01,Netherlands,NL,"First aid supplies",0.15,1,790,0.18,142,979.8,0.03
2024-02-01,"United Kingdom of Great Britain and Northern Ireland",GB,"Home health care equipment",0.15,2,1116,0.25,279,15191.55,0.04
2024-02-01,Belgium,BE,"Home health care equipment",0.15,0,170,0.23,39,2016.3,0.14
2024-02-01,Germany,DE,"Home health care equipment",0.15,1,1110,0.25,278,13761.0,0.05
2024-02-01,Netherlands,NL,"Home health care equipment",0.15,1,762,0.19,145,7257.25,0.02
2024-02-02,"United Kingdom of Great Britain and Northern Ireland",GB,"Hair Loss",0.15,1,775,0.16,124,16120.0,0.05
2024-02-02,Belgium,BE,"Hair Loss",0.15,0,0,0.22,0,0.0,0.14
2024-02-02,Germany,DE,"Hair Loss",0.15,1,780,0.2,156,21255.0,0.05
2024-02-02,Netherlands,NL,"Hair Loss",0.15,1,623,0.18,112,14420.0,0.02
2024-02-02,"United Kingdom of Great Britain and Northern Ireland",GB,"Skin Care",0.15,1,775,0.22,171,13594.5,0.05
2024-02-02,Belgium,BE,"Skin Care",0.15,0,0,0.17,0,0.0,0.13
2024-02-02,Germany,DE,"Skin Care",0.15,1,776,0.19,147,10914.75,0.05
2024-02-02,Netherlands,NL,"Skin Care",0.15,1,615,0.16,98,7791.0,0.02
2024-02-02,"United Kingdom of Great Britain and Northern Ireland",GB,"Weight Loss",0.15,5,2849,0.24,684,171000.0,0.03
2024-02-02,Belgium,BE,"Weight Loss",0.15,1,732,0.18,132,32340.0,0.14
2024-02-02,Germany,DE,"Weight Loss",0.15,4,2873,0.17,488,114680.0,0.05
